source_name,source_language,headline_original,headline_english_placeholder,article_url,publication_date,discovery_source,article_snippet,section_guess,subsection_guess,date_status,relevance_status,relevance_reason,relevance_score,priority,source_tier,duplicate_status,story_id,editorial_status,editorial_reason,rejection_reason,qa_status,qa_notes,include_candidate,duplicate_key,parser_used,notes
Libya Review,en,Libya Introduces New Controls on Grain Imports to Strengthen Food Security,,https://libyareview.com/65968/libya-introduces-new-controls-on-grain-imports-to-strengthen-food-security/,,https://libyareview.com/,,Military & Security,Security,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65968/libya-introduces-new-controls-on-grain-imports-to-strengthen-food-security/,libya_review,missing_date
Libya Review,en,Central Bank Reports Strong Oil Revenues and Economic Growth in Libya,,https://libyareview.com/65908/central-bank-reports-strong-oil-revenues-and-economic-growth-in-libya/,,https://libyareview.com/,,Economy,Oil & Energy,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65908/central-bank-reports-strong-oil-revenues-and-economic-growth-in-libya/,libya_review,missing_date
Libya Review,en,Libya and Turkey Discuss Expanding Economic Cooperation,,https://libyareview.com/65755/libya-and-turkey-discuss-expanding-economic-cooperation/,,https://libyareview.com/,,Regional & International,Regional & International,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65755/libya-and-turkey-discuss-expanding-economic-cooperation/,libya_review,missing_date
Libya Review,en,Libya and Turkey Expand Economic Cooperation in Benghazi,,https://libyareview.com/65413/libya-and-turkey-expand-economic-cooperation-in-benghazi/,,https://libyareview.com/,,Regional & International,Regional & International,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65413/libya-and-turkey-expand-economic-cooperation-in-benghazi/,libya_review,missing_date
Libya Review,en,US Backs Libya Development Deal As Step Towards Economic Stability,,https://libyareview.com/65283/us-backs-libya-development-deal-as-step-towards-economic-stability/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65283/us-backs-libya-development-deal-as-step-towards-economic-stability/,libya_review,missing_date
Libya Review,en,Greece Rescues 80 Migrants from Libya Route,,https://libyareview.com/65957/greece-rescues-80-migrants-from-libya-route/,,https://libyareview.com/,,Migration,Migration,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65957/greece-rescues-80-migrants-from-libya-route/,libya_review,missing_date
Libya Review,en,Benghazi Set to Host 1st Annual Arab Media Conference,,https://libyareview.com/58013/benghazi-set-to-host-1st-annual-arab-media-conference/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:benghazi,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/58013/benghazi-set-to-host-1st-annual-arab-media-conference/,libya_review,missing_date
Libya Review,en,Municipal Theatre in Libya’s Sebha Reopened,,https://libyareview.com/17037/municipal-theatre-in-libyas-sebha-reopened/,,https://libyareview.com/,,Municipalities & Public Services,Municipalities & Public Services,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/17037/municipal-theatre-in-libyas-sebha-reopened/,libya_review,missing_date
Libya Review,en,Italian Embassy in Libya Inaugurates Archeology Exhibition,,https://libyareview.com/16812/italian-embassy-in-libya-inaugurates-archeology-exhibition/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/16812/italian-embassy-in-libya-inaugurates-archeology-exhibition/,libya_review,missing_date
Libya Review,en,Libya Celebrates 22nd Anniversary of Shahat Culture House,,https://libyareview.com/16375/libya-celebrates-22nd-anniversary-of-shahat-culture-house/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/16375/libya-celebrates-22nd-anniversary-of-shahat-culture-house/,libya_review,missing_date
Libya Review,en,Libya Elects First Woman President of a Sports Club,,https://libyareview.com/65947/libya-elects-first-woman-president-of-a-sports-club/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65947/libya-elects-first-woman-president-of-a-sports-club/,libya_review,missing_date
Libya Review,en,Libya Selected to Stage Arab Clubs Mini Football Championship,,https://libyareview.com/65917/libya-selected-to-stage-arab-clubs-mini-football-championship/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65917/libya-selected-to-stage-arab-clubs-mini-football-championship/,libya_review,missing_date
Libya Review,en,Aliou Cisse Quits as Libya Coach in Unexpected Move,,https://libyareview.com/64587/aliou-cisse-quits-as-libya-coach-in-unexpected-move/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/64587/aliou-cisse-quits-as-libya-coach-in-unexpected-move/,libya_review,missing_date
Libya Review,en,Egypt Comeback Deepens Libya’s U17 Qualifying Woes,,https://libyareview.com/64449/egypt-comeback-deepens-libyas-u17-qualifying-woes/,,https://libyareview.com/,,Regional & International,Foreign Relations,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/64449/egypt-comeback-deepens-libyas-u17-qualifying-woes/,libya_review,missing_date
Libya Review,en,Libyan Football Federation Warns Against Match Manipulation,,https://libyareview.com/64152/libyan-football-federation-warns-against-match-manipulation/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/64152/libyan-football-federation-warns-against-match-manipulation/,libya_review,missing_date
Libya Review,en,UN Official: Libya’s Future Depends on Libyans Alone,,https://libyareview.com/66185/un-official-libyas-future-depends-on-libyans-alone/,,https://libyareview.com/?s=structured+dialogue+latest,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/66185/un-official-libyas-future-depends-on-libyans-alone/,libya_review,missing_date; contextual_pass=contextual_expansion
Libya Review,en,Libya Appears in Emerging Maritime Cocaine Smuggling Route,,https://libyareview.com/66182/libya-appears-in-emerging-maritime-cocaine-smuggling-route/,,https://libyareview.com/?s=structured+dialogue+latest,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/66182/libya-appears-in-emerging-maritime-cocaine-smuggling-route/,libya_review,missing_date; contextual_pass=contextual_expansion
Libya Review,en,How Libya’s Oil Wealth Is Sustaining Rival Centers of Power?,,https://libyareview.com/66187/how-libyas-oil-wealth-is-sustaining-rival-centers-of-power/,,https://libyareview.com/?s=structured+dialogue+latest,,Economy,Oil & Energy,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/66187/how-libyas-oil-wealth-is-sustaining-rival-centers-of-power/,libya_review,missing_date; contextual_pass=contextual_expansion
Libya Review,en,Massad Boulos: Libyans Must Lead Political Solution,,https://libyareview.com/66190/massad-boulos-libyans-must-lead-political-solution/,,https://libyareview.com/?s=structured+dialogue+latest,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/66190/massad-boulos-libyans-must-lead-political-solution/,libya_review,missing_date; contextual_pass=contextual_expansion
