source_name,source_language,headline_original,headline_english_placeholder,article_url,publication_date,discovery_source,article_snippet,section_guess,subsection_guess,date_status,relevance_status,relevance_reason,relevance_score,priority,source_tier,duplicate_status,story_id,editorial_status,editorial_reason,rejection_reason,qa_status,qa_notes,include_candidate,duplicate_key,parser_used,notes
Address Libya,ar,الأهلي بنغازي يعزز صفوفه بمغيلي وبوني استعدادًا للاستحقاقات المقبلة - صحيفة العنوان الليبية 2026-06-16,,https://www.addresslibya.com/2026/%d8%a7%d9%84%d8%a3%d9%87%d9%84%d9%8a-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%8a%d8%b9%d8%b2%d8%b2-%d8%b5%d9%81%d9%88%d9%81%d9%87-%d8%a8%d9%85%d8%ba%d9%8a%d9%84%d9%8a-%d9%88%d8%a8%d9%88%d9%86%d9%8a/,2026-06-16,https://www.addresslibya.com/libya/,العنوان-بنغازي أعلن نادي الأهلي بنغازي تعزيز صفوف فريقه الأول لكرة القدم بالتعاقد مع لاعب الوسط الجزائري إسلام مغيلي، إلى جانب المدافع البوركيني تروفا بوني، في إطار تحركاته لدعم تشكيلته استعدادًا للمنافسات القادمة. وتأتي هذه التعاقدات ضمن مساعي إدارة النادي لتدعيم مختلف خطوط الفريق بعناصر تمتلك الخبرة والإمكانات الفنية، بما يعزز من قدرته على المنافسة وتحقيق نتائج إيجابية خلال الموسم الجديد. ويشغل إسلام مغيلي مركز متوسط الميدان، ويُنتظر أن يشكل إضافة مهمة لخط وسط الأهلي بنغازي، فيما يعزز تروفا بو,Economy & Energy,Economy & Energy,in_range,accepted,keyword_match:ليبيا,20,LOW,D,unique,,rejected,sports_or_entertainment,sports_or_entertainment,rejected,Reliable date inside target window and Libya-relevant; sports_or_entertainment,no,address_libya:https://www.addresslibya.com/2026/%d8%a7%d9%84%d8%a3%d9%87%d9%84%d9%8a-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%8a%d8%b9%d8%b2%d8%b2-%d8%b5%d9%81%d9%88%d9%81%d9%87-%d8%a8%d9%85%d8%ba%d9%8a%d9%84%d9%8a-%d9%88%d8%a8%d9%88%d9%86%d9%8a/,address_libya,
Address Libya,ar,السويحلي يتعاقد مع عبدالله العرفي لتعزيز صفوفه - صحيفة العنوان الليبية 2026-06-16,,https://www.addresslibya.com/2026/%d8%a7%d9%84%d8%b3%d9%88%d9%8a%d8%ad%d9%84%d9%8a-%d9%8a%d8%aa%d8%b9%d8%a7%d9%82%d8%af-%d9%85%d8%b9-%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%a7%d9%84%d8%b9%d8%b1%d9%81%d9%8a-%d9%84%d8%aa%d8%b9/,2026-06-16,https://www.addresslibya.com/,العنوان-مصراتة أعلن نادي السويحلي تعاقده رسميًا مع لاعب الوسط المهاجم عبدالله العرفي قادمًا من نادي الأهلي طرابلس، وذلك في إطار مساعي النادي لتعزيز صفوف فريقه الأول لكرة القدم استعدادًا للاستحقاقات المقبلة. بطل الدوري الليبي لكرة القدم في الموسم الماضي، ضم العرفي ضمن خطة الإدارة والجهاز الفني لتدعيم التشكيلة بعناصر قادرة على تقديم الإضافة الفنية المطلوبة خلال منافسات الموسم الجديد، وفي مقدمتها المشاركة المرتقبة في بطولة دوري أبطال أفريقيا. ويُعد العرفي من اللاعبين الذين يمتلكون خبرة جيدة في مركز,Regional & International,Regional & International,in_range,accepted,keyword_match:ليبي,20,LOW,D,unique,,rejected,sports_or_entertainment,sports_or_entertainment,rejected,Reliable date inside target window and Libya-relevant; sports_or_entertainment,no,address_libya:https://www.addresslibya.com/2026/%d8%a7%d9%84%d8%b3%d9%88%d9%8a%d8%ad%d9%84%d9%8a-%d9%8a%d8%aa%d8%b9%d8%a7%d9%82%d8%af-%d9%85%d8%b9-%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%a7%d9%84%d8%b9%d8%b1%d9%81%d9%8a-%d9%84%d8%aa%d8%b9/,address_libya,
Al Shahed,ar,المشير خليفة حفتر يفتتح مشروع طريق الباكور,,https://lywitness.com/110717/%d8%a7%d9%84%d9%85%d8%b4%d9%8a%d8%b1-%d8%ae%d9%84%d9%8a%d9%81%d8%a9-%d8%ad%d9%81%d8%aa%d8%b1-%d9%8a%d9%81%d8%aa%d8%aa%d8%ad-%d9%85%d8%b4%d8%b1%d9%88%d8%b9-%d8%b7%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%a8/,2026-06-16,https://lywitness.com/category/libya/,افتتح القائد العام للجيش الوطني الليبي المشير أركان حرب خليفة حفتر، مشروع طريق الباكور، أحد المشاريع الاستراتيجية التي ينفذها صندوق التنمية وإعادة إعمار ليبيا ضمن خططه لتطوير شبكة الطرق والبنية التحتية في البلاد.,Politics,Politics,in_range,accepted,keyword_match:ليبيا,35,LOW,C,unique,,rejected,routine_activity_without_pics_marker,routine_activity_without_pics_marker,rejected,Reliable date inside target window and Libya-relevant; routine_activity_without_pics_marker,no,al_shahed:https://lywitness.com/110717/%d8%a7%d9%84%d9%85%d8%b4%d9%8a%d8%b1-%d8%ae%d9%84%d9%8a%d9%81%d8%a9-%d8%ad%d9%81%d8%aa%d8%b1-%d9%8a%d9%81%d8%aa%d8%aa%d8%ad-%d9%85%d8%b4%d8%b1%d9%88%d8%b9-%d8%b7%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%a8/,al_shahed,
Al Marsad,ar,حفرية من الصحراء الليبية تكشف “أغرب قرد عرفه العلماء” - صحيفة المرصد الليبية,,https://almarsad.co/2026/06/16/%d8%ad%d9%81%d8%b1%d9%8a%d8%a9-%d9%85%d9%86-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%a3%d8%ba%d8%b1%d8%a8-%d9%82%d8%b1%d8%af/,2026-06-16,https://almarsad.co/category/libya/,"حفرية من الصحراء الليبية تكشف ""أغرب قرد عرفه العلماء"" ليبيا - تناول تقرير علمي نشرته شبكة ""الجزيرة نت"" الإخبارية القطرية ما تم التعبير عنه بـ""لغز محير"" خرج من الصحراء الليبية، تمثل في اكتشاف حفرية لقرد وصف بأنه ""أغرب قرد عرفه العلماء"". حفريات من دور الطلح وأكد التقرير، الذي تابعته صحيفة المرصد، أن الفرق البحثية الدولية",Politics,Politics,in_range,accepted,keyword_match:ليبيا,20,LOW,C,unique,,rejected,sports_or_entertainment,sports_or_entertainment,rejected,Reliable date inside target window and Libya-relevant; sports_or_entertainment,no,al_marsad:https://almarsad.co/2026/06/16/%d8%ad%d9%81%d8%b1%d9%8a%d8%a9-%d9%85%d9%86-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%a3%d8%ba%d8%b1%d8%a8-%d9%82%d8%b1%d8%af/,generic_list,
Libya Update,en,Attorney General: Former Dean of Souq Al-Khamis Msheihil Approved Payment of 3.5 Million Dinars to an Implementing Body Run by His Brother,,https://libyaupdate.com/attorney-general-former-dean-of-souq-al-khamis-msheihil-approved-payment-of-3-5-million-dinars-to-an-implementing-body-run-by-his-brother/,2026-06-17,https://libyaupdate.com/news/,"The Public Prosecution has ordered the pretrial detention of the former mayor of Souq Al-Khamis-Msheihil municipality, the former head of the tenders committee,",Municipalities & Public Services,Municipal Services,in_range,accepted,libya_source_topic:municipal,0,,B,unique,,rejected,no_libya_angle,no_libya_angle,rejected,Reliable date inside target window and Libya-relevant; no_libya_angle,no,libya_update:https://libyaupdate.com/attorney-general-former-dean-of-souq-al-khamis-msheihil-approved-payment-of-3-5-million-dinars-to-an-implementing-body-run-by-his-brother/,generic_list,
Libya Update,en,Al-Ahly Benghazi Strengthens Squad with Two Foreign Signings Ahead of New Season,,https://libyaupdate.com/al-ahly-benghazi-strengthens-squad-with-two-foreign-signings-ahead-of-new-season/,2026-06-17,https://libyaupdate.com/news/,Benghazi - Al-Ahly Benghazi has announced new signings with several foreign players to strengthen its first football team ahead of the 2026-2027 Libyan Premier,Varieties,Varieties,in_range,accepted,keyword_match:libya,10,LOW,B,unique,,rejected,sports_or_entertainment,sports_or_entertainment,rejected,Reliable date inside target window and Libya-relevant; sports_or_entertainment,no,libya_update:https://libyaupdate.com/al-ahly-benghazi-strengthens-squad-with-two-foreign-signings-ahead-of-new-season/,generic_list,
Al Jazeera Arabic - Libya,ar,أخبار الشرق الأوسط | الجزيرة نت,,https://www.aljazeera.net/where/mideast/,2026-06-17,https://www.aljazeera.net/where/mideast/arab/libya/,ابقَ على اطلاعٍ مع أحدث التحديثات حول الشرق الأوسط من قبل الجزيرة. استكشف المقالات العميقة والتحليلات وأخبار اللحظة، برعاية فريقنا المكرس من الصحفيين.,Politics,Politics,in_range,accepted,keyword_match:الكبير,0,,D,unique,,rejected,no_libya_angle,no_libya_angle,rejected,Reliable date inside target window and Libya-relevant; no_libya_angle,no,al_jazeera_ar_libya:https://www.aljazeera.net/where/mideast/,generic_list,
Libya Herald,en,"Healthcare & Pharma â¢ 3 days ago Health Minister Al-Ghouj visits Egyptian Authority for Unified Procurement, Medical Supply, & Logistics to discuss cooperation Read Article â",,https://libyaherald.com/2026/06/health-minister-al-ghouj-visits-egyptian-authority-for-unified-procurement-medical-supply-logistics-to-discuss-cooperation,2026-06-17,https://libyaherald.com/?s=UNSMIL+Libya,"Experience the all-new LibyaHerald. Faster, cleaner, and better.",Governance,Health,in_range,accepted,keyword_match:libya,0,,A,unique,,rejected,no_libya_angle,no_libya_angle,rejected,Reliable date inside target window and Libya-relevant; no_libya_angle,no,libya_herald:https://libyaherald.com/2026/06/health-minister-al-ghouj-visits-egyptian-authority-for-unified-procurement-medical-supply-logistics-to-discuss-cooperation,libya_herald,contextual_pass=section_coverage:United Nations
Al Menassa,ar,structured dialogue reaction - المنصة الليبية,,https://almenassa.ly/%D8%A8%D8%AD%D8%AB/structured+dialogue+reaction/,2026-06-17,https://almenassa.ly/?s=structured+dialogue+reaction,2026-06-17,Politics,Politics,in_range,accepted,keyword_match:ليبي,0,,A,unique,,rejected,category_or_search_page,category_or_search_page,rejected,Reliable date inside target window and Libya-relevant; category_or_search_page,no,al_menassa:https://almenassa.ly/%d8%a8%d8%ad%d8%ab/structured+dialogue+reaction/,al_menassa,contextual_pass=section_coverage:Politics
Al Menassa,ar,Libya migrant smuggling - المنصة الليبية,,https://almenassa.ly/%D8%A8%D8%AD%D8%AB/Libya+migrant+smuggling/,2026-06-17,https://almenassa.ly/?s=Libya+migrant+smuggling,2026-06-17,Migration,Migration,in_range,accepted,keyword_match:libya,0,,A,unique,,rejected,category_or_search_page,category_or_search_page,rejected,Reliable date inside target window and Libya-relevant; category_or_search_page,no,al_menassa:https://almenassa.ly/%d8%a8%d8%ad%d8%ab/libya+migrant+smuggling/,al_menassa,contextual_pass=section_coverage:Human Rights & Rule of Law
Al Menassa,ar,Libya oil production - المنصة الليبية,,https://almenassa.ly/%D8%A8%D8%AD%D8%AB/Libya+oil+production/,2026-06-17,https://almenassa.ly/?s=Libya+oil+production,2026-06-17,Economy,Oil & Energy,in_range,accepted,keyword_match:libya,0,,A,unique,,rejected,category_or_search_page,category_or_search_page,rejected,Reliable date inside target window and Libya-relevant; category_or_search_page,no,al_menassa:https://almenassa.ly/%d8%a8%d8%ad%d8%ab/libya+oil+production/,al_menassa,contextual_pass=section_coverage:Economy & Energy
Al Menassa,ar,Libya Egypt talks - المنصة الليبية,,https://almenassa.ly/%D8%A8%D8%AD%D8%AB/Libya+Egypt+talks/,2026-06-17,https://almenassa.ly/?s=Libya+Egypt+talks,2026-06-17,Regional & International,Foreign Relations,in_range,accepted,keyword_match:libya,0,,A,unique,,rejected,category_or_search_page,category_or_search_page,rejected,Reliable date inside target window and Libya-relevant; category_or_search_page,no,al_menassa:https://almenassa.ly/%d8%a8%d8%ad%d8%ab/libya+egypt+talks/,al_menassa,contextual_pass=section_coverage:Regional & International
Al Menassa,ar,Libya analysis - المنصة الليبية,,https://almenassa.ly/%D8%A8%D8%AD%D8%AB/Libya+analysis/,2026-06-17,https://almenassa.ly/?s=Libya+analysis,2026-06-17,Politics,Politics,in_range,accepted,keyword_match:libya,0,,A,unique,,rejected,category_or_search_page,category_or_search_page,rejected,Reliable date inside target window and Libya-relevant; category_or_search_page,no,al_menassa:https://almenassa.ly/%d8%a8%d8%ad%d8%ab/libya+analysis/,al_menassa,contextual_pass=section_coverage:Varieties
LANA,ar,ندوة في طرابلس تبحث واقع صحافة حقوق الإنسان وتدعو إلى تعزيز حرية الإعلام في ليبيا,,https://lana.gov.ly/post.php?lang=ar&id=359567,2026-06-16,https://lana.gov.ly/,-متابعة وتصوير: ساسية اعميد - أميرة التومي - زهرة الفيتوريطرابلس 16 يونيو 2026 (الأنباء الليبية) - نظم المجلس ... إقرأ المزيد,Human Rights & Rule of Law,Human Rights & Rule of Law,in_range,accepted,editorial_score:89; section:Human Rights & Rule of Law; marker:حقوق الإنسان,89,HIGH,A,duplicate_same_source,,rejected,duplicate_story:ندوة في طرابلس تبحث واقع صحافة حقوق الإنسان وتدعو إلى تعزيز حرية الإعلام في ليبي,duplicate_story,approved,Reliable date inside target window and Libya-relevant,no,lana:https://lana.gov.ly/post.php?lang=ar&id=359567,lana,
Akhbar Libya 24,ar,17 يونيو، 2026 1:26 ص عميد بلدية بنغازي يبحث مع سفير الصين تطوير التعاون والشراكة بين الجانبين,,https://akhbarlibya24.net/2026/06/17/%d8%b9%d9%85%d9%8a%d8%af-%d8%a8%d9%84%d8%af%d9%8a%d8%a9-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d8%b3%d9%81%d9%8a%d8%b1,2026-06-17,https://akhbarlibya24.net/?s=UNSMIL+Libya,,Governance & Public Services,Public Administration,in_range,accepted,keyword_match:بنغازي,72,MEDIUM,D,duplicate_same_source,,rejected,duplicate_story:17 يونيو، 2026 1:26 ص عميد بلدية بنغازي يبحث مع سفير الصين تطوير التعاون والشراك,duplicate_story,approved,Reliable date inside target window and Libya-relevant; missing_article_body; date recovered during review queue recovery,no,akhbar_libya_24:https://akhbarlibya24.net/2026/06/17/%d8%b9%d9%85%d9%8a%d8%af-%d8%a8%d9%84%d8%af%d9%8a%d8%a9-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d8%b3%d9%81%d9%8a%d8%b1,generic_list,contextual_pass=section_coverage:United Nations
Al Wasat,ar,خلال افتتاح معرض «إيبكس 2026».. «المركزي» يطلق تقنية «SoftPOS» لأول مرة في ليبيا,,https://alwasat.ly/news/libya/521750,2026-06-16,https://alwasat.ly/section/libya,محافظ مصرف ليبيا المركزي ناجي عيسى تحدث عن خدمات جديدة خلال افتتاح معرض ليبيا الدولي للدفع الإلكتروني.,Economy & Energy,Other Economic News,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:مصرف ليبيا المركزي,91,HIGH,A,clustered_cross_source,story-002,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521750,al_wasat,
Al Wasat,ar,«حكومة الوحدة» توقع مذكرة تفاهم للتعاون العسكري مع النيجر,,https://alwasat.ly/news/libya/521743,2026-06-16,https://alwasat.ly/section/libya,نائب رئيس حكومة الوحدة الوطنية الموقتة سالم الزادمة ووكيل وزارة الدفاع عبدالسلام الزوبي يلتقيان رئيس الوزراء النيجري علي الأمين زين.,Economy & Energy,Other Economic News,in_range,accepted,editorial_score:93; section:Politics; marker:حكومة الوحدة,93,HIGH,A,clustered_cross_source,story-003,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521743,al_wasat,
Al Wasat,ar,«وسط الخبر» يناقش تداعيات الحادث السيبراني على أنظمة وخدمات «المركزي»,,https://alwasat.ly/news/libya/521741,2026-06-16,https://alwasat.ly/section/libya,«قناة الوسط» تناقش مدى جاهزية الجهاز المصرفي الليبي لمواجهة الهجمات السيبرانية.,Economy & Energy,Other Economic News,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:مصرف,91,HIGH,A,unique,story-004,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521741,al_wasat,
Al Wasat,ar,تفريغ ناقلة تحمل 34 مليون لتر من بنزين بميناء طرابلس,,https://alwasat.ly/news/libya/521739,2026-06-16,https://alwasat.ly/section/libya,شركة البريقة لتسويق النفط تعلن مواصلة التفريغ والشحن والتوزيع خلال عطلة رأس السنة الهجرية.,Economy & Energy,Other Economic News,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:النفط,91,HIGH,A,unique,story-005,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521739,al_wasat,
Al Wasat,ar,تكالة يبحث مع وفد مجلس الشيوخ التشادي تعزيز العلاقات الثنائية بين البلدين,,https://alwasat.ly/news/libya/521734,2026-06-16,https://alwasat.ly/section/libya,رئيس المجلس الأعلى للدولة محمد تكالة يستقبل وفد لجنة الصداقة التشادية - الليبية بمجلس الشيوخ التشادي بمقر المجلس في طرابلس.,Politics,Other Political News,in_range,accepted,editorial_score:93; section:Politics; marker:المجلس الأعلى للدولة,93,HIGH,A,clustered_cross_source,story-006,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521734,al_wasat,
Al Wasat,ar,توصيات من ثلاثة بنود في البيان الختامي لمؤتمر المجلس البرلماني الآسيوي - الأفريقي,,https://alwasat.ly/news/libya/521733,2026-06-16,https://alwasat.ly/section/libya,المؤتمر العام الثاني للمجلس البرلماني الآسيوي - الأفريقي يختتم أعماله في مدينة بنغازي الثلاثاء ببيان مشترك.,Politics,Other Political News,in_range,accepted,editorial_score:93; section:Politics; marker:آسيوي,93,HIGH,A,unique,story-007,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521733,al_wasat,
Al Wasat,ar,الغوج يبحث التعاون مع مصر في مجال جودة واعتماد المؤسسات الصحية,,https://alwasat.ly/news/libya/521731,2026-06-16,https://alwasat.ly/section/libya,وزير الصحة بحكومة «الوحدة الوطنية الموقتة» محمد الغوج يلتقي رئيس الهيئة العامة للاعتماد والرقابة الصحية المصرية أحمد طه.,Regional & International,International Relations,in_range,accepted,editorial_score:85; section:Regional & International; marker:مصر,85,MEDIUM,A,unique,story-008,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521731,al_wasat,
Al Wasat,ar,نيجيريا ومصر وتونس تستورد النفط الليبي للمرة الأولى منذ سنوات.. ما السبب؟,,https://alwasat.ly/news/libya/521728,2026-06-16,https://alwasat.ly/section/libya,صادرات النفط الخام الليبي تتوسع إلى دول أفريقية للمرة الأولى منذ عدة سنوات في مؤشر على تنامي الاعتماد على الخام الليبي.,Economy & Energy,Other Economic News,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:النفط,91,HIGH,A,clustered_cross_source,story-009,rejected,low_priority_excluded_from_final_report,not_selected_for_final_report,approved,Reliable date inside target window and Libya-relevant,no,al_wasat:https://alwasat.ly/news/libya/521728,al_wasat,
