source_name,source_language,headline_original,headline_english_placeholder,article_url,publication_date,discovery_source,article_snippet,section_guess,subsection_guess,date_status,relevance_status,relevance_reason,relevance_score,priority,source_tier,duplicate_status,story_id,editorial_status,editorial_reason,rejection_reason,qa_status,qa_notes,include_candidate,duplicate_key,parser_used,notes
RNA Reportage,ar,الاتحاد الأوروبي يؤكد احترام حق ليبيا السيادي في إدارة الهجرة,,https://reportage.ly/الاتحاد-الأوروبي-يؤكد-احترام-حق-ليبيا/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Migration,Migration,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/الاتحاد-الأوروبي-يؤكد-احترام-حق-ليبيا/,rna_reportage,missing_date
RNA Reportage,ar,عقيلة صالح يبحث مع خوري آخر تطورات الأوضاع في ليبيا,,https://reportage.ly/عقيلة-صالح-يبحث-مع-خوري-آخر-تطورات-الأو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/عقيلة-صالح-يبحث-مع-خوري-آخر-تطورات-الأو/,rna_reportage,missing_date
RNA Reportage,ar,خلال اجتماع مع صدام حفتر.. ماكرون يؤكد أهمية دعم المسارات التي تسهم في ترسيخ الاستقرار في ليبيا,,https://reportage.ly/خلال-اجتماع-مع-صدام-حفتر-ماكرون-يؤكد-أ/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/خلال-اجتماع-مع-صدام-حفتر-ماكرون-يؤكد-أ/,rna_reportage,missing_date
RNA Reportage,ar,منهم الصين والفاتيكان.. المنفي يتسلم أوراق اعتماد 8 سفراء جدد لدى ليبيا,,https://reportage.ly/منهم-الصين-والفاتيكان-المنفي-يتسلم-أو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/منهم-الصين-والفاتيكان-المنفي-يتسلم-أو/,rna_reportage,missing_date
RNA Reportage,ar,عمر رحومة: ليبيا أمام خيارين والخروج من دوامة المراحل الانتقالية بات ضرورة وطنية,,https://reportage.ly/عمر-رحومة-ليبيا-أمام-خيارين-والخروج-من/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/عمر-رحومة-ليبيا-أمام-خيارين-والخروج-من/,rna_reportage,missing_date
RNA Reportage,ar,هاتف ليبيا تعلن توقف في خدمة الهاتف الثابت اللاسلكي,,https://reportage.ly/هاتف-ليبيا-تعلن-توقف-في-خدمة-الهاتف-الث/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/هاتف-ليبيا-تعلن-توقف-في-خدمة-الهاتف-الث/,rna_reportage,missing_date
RNA Reportage,ar,“تبو ليبيا” يعلن ترحيبه بصدور مخرجات الحوار المهيكل,,https://reportage.ly/تبو-ليبيا-يعلن-ترحيبه-بصدور-مخرجات-ال/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Politics,Politics,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/تبو-ليبيا-يعلن-ترحيبه-بصدور-مخرجات-ال/,rna_reportage,missing_date
RNA Reportage,ar,محادثات مصرية يونانية حول تطورات الوضع في ليبيا,,https://reportage.ly/محادثات-مصرية-يونانية-حول-تطورات-الوض/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,,Regional & International,Foreign Relations,missing_date,accepted,keyword_match:ليبيا,0,,Tier 1,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,rna_reportage:https://reportage.ly/محادثات-مصرية-يونانية-حول-تطورات-الوض/,rna_reportage,missing_date
Libya Review,en,Libya and Turkey Expand Economic Cooperation in Benghazi,,https://libyareview.com/65413/libya-and-turkey-expand-economic-cooperation-in-benghazi/,,https://libyareview.com/,,Regional & International,Regional & International,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65413/libya-and-turkey-expand-economic-cooperation-in-benghazi/,libya_review,missing_date
Libya Review,en,Greece Rescues 80 Migrants from Libya Route,,https://libyareview.com/65957/greece-rescues-80-migrants-from-libya-route/,,https://libyareview.com/,,Migration,Migration,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65957/greece-rescues-80-migrants-from-libya-route/,libya_review,missing_date
Libya Review,en,Benghazi Set to Host 1st Annual Arab Media Conference,,https://libyareview.com/58013/benghazi-set-to-host-1st-annual-arab-media-conference/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:benghazi,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/58013/benghazi-set-to-host-1st-annual-arab-media-conference/,libya_review,missing_date
Libya Review,en,Municipal Theatre in Libya’s Sebha Reopened,,https://libyareview.com/17037/municipal-theatre-in-libyas-sebha-reopened/,,https://libyareview.com/,,Municipalities & Public Services,Municipalities & Public Services,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/17037/municipal-theatre-in-libyas-sebha-reopened/,libya_review,missing_date
Libya Review,en,Italian Embassy in Libya Inaugurates Archeology Exhibition,,https://libyareview.com/16812/italian-embassy-in-libya-inaugurates-archeology-exhibition/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/16812/italian-embassy-in-libya-inaugurates-archeology-exhibition/,libya_review,missing_date
Libya Review,en,Libya Celebrates 22nd Anniversary of Shahat Culture House,,https://libyareview.com/16375/libya-celebrates-22nd-anniversary-of-shahat-culture-house/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/16375/libya-celebrates-22nd-anniversary-of-shahat-culture-house/,libya_review,missing_date
Libya Review,en,Libya Elects First Woman President of a Sports Club,,https://libyareview.com/65947/libya-elects-first-woman-president-of-a-sports-club/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65947/libya-elects-first-woman-president-of-a-sports-club/,libya_review,missing_date
Libya Review,en,Libya Selected to Stage Arab Clubs Mini Football Championship,,https://libyareview.com/65917/libya-selected-to-stage-arab-clubs-mini-football-championship/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/65917/libya-selected-to-stage-arab-clubs-mini-football-championship/,libya_review,missing_date
Libya Review,en,Aliou Cisse Quits as Libya Coach in Unexpected Move,,https://libyareview.com/64587/aliou-cisse-quits-as-libya-coach-in-unexpected-move/,,https://libyareview.com/,,Politics,Politics,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/64587/aliou-cisse-quits-as-libya-coach-in-unexpected-move/,libya_review,missing_date
Libya Review,en,Libyan Football Federation Warns Against Match Manipulation,,https://libyareview.com/64152/libyan-football-federation-warns-against-match-manipulation/,,https://libyareview.com/,,Varieties,Varieties,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_review:https://libyareview.com/64152/libyan-football-federation-warns-against-match-manipulation/,libya_review,missing_date
Libya Update,en,"70,000 migrants intercepted by Tunisia in 2023: official",,https://libyaupdate.com/70000-migrants-intercepted-by-tunisia-in-2023-official/,,https://libyaupdate.com/,,Migration,Migration,missing_date,accepted,libya_source_topic:migrant,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_update:https://libyaupdate.com/70000-migrants-intercepted-by-tunisia-in-2023-official/,generic_list,missing_date
Libya Update,en,US sends Tunisia 4 Beechcraft T-6C trainer aircraft to mentor borders with Libya,,https://libyaupdate.com/us-sends-tunisia-4-beechcraft-t-6c-trainer-aircraft-to-mentor-borders-with-libya/,,https://libyaupdate.com/,,Regional & International,Foreign Relations,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_update:https://libyaupdate.com/us-sends-tunisia-4-beechcraft-t-6c-trainer-aircraft-to-mentor-borders-with-libya/,generic_list,missing_date
Libya Update,en,"Libya benefits from rising oil prices, exports 43 million barrels in one month",,https://libyaupdate.com/libya-benefits-from-rising-oil-prices-exports-43-million-barrels-in-one-month/,,https://libyaupdate.com/,"Libya – Libya’s oil export revenues rose in May, driven by higher…",Economy,Oil & Energy,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_update:https://libyaupdate.com/libya-benefits-from-rising-oil-prices-exports-43-million-barrels-in-one-month/,generic_list,missing_date
Libya Update,en,Expected increase in Italy’s energy bill to €58 billion by 2026,,https://libyaupdate.com/expected-increase-in-italys-energy-bill-to-e58-billion-by-2026/,,https://libyaupdate.com/,Rome – The Italian Association of Fuel and Oil Companies said total…,Economy,Oil & Energy,missing_date,accepted,libya_source_topic:oil,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_update:https://libyaupdate.com/expected-increase-in-italys-energy-bill-to-e58-billion-by-2026/,generic_list,missing_date
Libya Update,en,National Oil Corporation Signs Memorandum of Understanding with PMI to Enhance Training and Implement Project Management Standards,,https://libyaupdate.com/national-oil-corporation-signs-memorandum-of-understanding-with-pmi-to-enhance-training-and-implement-project-management-standards/,,https://libyaupdate.com/,Libya – The National Oil Corporation has signed a strategic memorandum of…,Economy,Oil & Energy,missing_date,accepted,keyword_match:libya,0,,Tier 2,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,libya_update:https://libyaupdate.com/national-oil-corporation-signs-memorandum-of-understanding-with-pmi-to-enhance-training-and-implement-project-management-standards/,generic_list,missing_date
Akhbar Libya 24,ar,خلال تفقد عدد من المشروعات.. بالقاسم حفتر والسفير التركي في جولة ببنغازي - أخبار ليبيا 24,,https://akhbarlibya24.net/2026/06/17/%d8%a8%d8%a7%d9%84%d9%82%d8%a7%d8%b3%d9%85-%d8%ad%d9%81%d8%aa%d8%b1-%d9%8a%d8%aa%d9%81%d9%82%d8%af-%d8%b9%d8%af%d8%af-%d9%85%d9%86-%d8%a7%d9%84%d9%85%d8%b4%d8%b1%d9%88%d8%b9%d8%a7%d8%aa,2026-06-16,https://akhbarlibya24.net/,تفقد المهندس بالقاسم حفتر مدير صندوق التنمية، والسفير التركي لدى ليبيا غوفن بيجيتش عددا من المشروعات التنموية والتي شملت عددا من مشروعات الطرق والمدينة الرياضية,Politics,Politics,date_conflict,accepted,keyword_match:ليبيا,0,,Tier 2,unique,,unreviewed,,,needs_review,URL date differs from article metadata date; URL date conflicts with article metadata; needs editorial verification,no,akhbar_libya_24:https://akhbarlibya24.net/2026/06/17/%d8%a8%d8%a7%d9%84%d9%82%d8%a7%d8%b3%d9%85-%d8%ad%d9%81%d8%aa%d8%b1-%d9%8a%d8%aa%d9%81%d9%82%d8%af-%d8%b9%d8%af%d8%af-%d9%85%d9%86-%d8%a7%d9%84%d9%85%d8%b4%d8%b1%d9%88%d8%b9%d8%a7%d8%aa,generic_list,url_date_conflict:2026-06-17
Al Saaa 24,ar,في ذكرى معركة الكرامة بقيادة المشير اركان حرب خليفة حفتر. نفتح تفاصيل الانتصار على الارهاب,,https://alsaaa24.net/videos/ذكرى معركة الكرامة بقيادة المشير اركان حرب خليفة حفتر,,https://alsaaa24.net/,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,Migration,Security,missing_date,accepted,keyword_match:حفتر,0,,,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,al_saaa_24:https://alsaaa24.net/videos/ذكرى معركة الكرامة بقيادة المشير اركان حرب خليفة حفتر,al_saaa_24,missing_date
Al Saaa 24,ar,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,,https://alsaaa24.net/videos/تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,,https://alsaaa24.net/,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,Migration,Security,missing_date,accepted,libya_source_topic:أمن,0,,,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,al_saaa_24:https://alsaaa24.net/videos/تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,al_saaa_24,missing_date
Al Saaa 24,ar,"""الكتيبة 87 تدخل سريع"" تعلن فتح باب التجنيد لمن يرغب في الالتحاق بصفوفها",,https://alsaaa24.net/videos/الكتيبة 87 تدخل سريع  تعلن فتح باب التجنيد لمن يرغب في الالتحاق بصفوفها,,https://alsaaa24.net/,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,Migration,Security,missing_date,accepted,libya_source_topic:أمن,0,,,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,al_saaa_24:https://alsaaa24.net/videos/الكتيبة 87 تدخل سريع  تعلن فتح باب التجنيد لمن يرغب في الالتحاق بصفوفها,al_saaa_24,missing_date
Al Saaa 24,ar,مؤشر عالمي صادم.. طرابلس آخر مدن العالم قابلية للعيش,,https://alsaaa24.net/videos/مؤشر عالمي صادم.. طرابلس آخر مدن العالم قابلية للعيش,,https://alsaaa24.net/,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,Migration,Security,missing_date,accepted,keyword_match:طرابلس,0,,,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,al_saaa_24:https://alsaaa24.net/videos/مؤشر عالمي صادم.. طرابلس آخر مدن العالم قابلية للعيش,al_saaa_24,missing_date
Al Saaa 24,ar,الرئيس الجزائري: ليس لدينا فائدة في تأزيم الأمور في ليبيا,,https://alsaaa24.net/videos/الرئيس الجزائري: ليس لدينا فائدة في تأزيم الأمور في ليبيا,,https://alsaaa24.net/,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,Migration,Security,missing_date,accepted,keyword_match:ليبيا,0,,,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,al_saaa_24:https://alsaaa24.net/videos/الرئيس الجزائري: ليس لدينا فائدة في تأزيم الأمور في ليبيا,al_saaa_24,missing_date
Al Saaa 24,ar,اللواء عادل عبدالعزيز يكشف عن ضبط كمية كبيرة من مادة الحشيش المخدرة,,https://alsaaa24.net/videos/اللواء عادل عبدالعزيز يكشف عن ضبط كمية كبيرة من مادة الحشيش المخدرة,,https://alsaaa24.net/,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,Migration,Security,missing_date,accepted,libya_source_topic:أمن,0,,,unique,,unreviewed,,,needs_review,Date missing or uncertain; not approved automatically,no,al_saaa_24:https://alsaaa24.net/videos/اللواء عادل عبدالعزيز يكشف عن ضبط كمية كبيرة من مادة الحشيش المخدرة,al_saaa_24,missing_date
