source_name,source_language,headline_original,headline_english_placeholder,article_url,publication_date,discovery_source,article_snippet,section_guess,subsection_guess,date_status,relevance_status,relevance_reason,relevance_score,priority,source_tier,duplicate_status,story_id,editorial_status,editorial_reason,rejection_reason,qa_status,qa_notes,include_candidate,duplicate_key,parser_used,notes
Libya Observer,en,NOC signs 3 oil production-sharing agreements with international firms,,https://libyaobserver.ly/economy/noc-signs-3-oil-production-sharing-agreements-international-firms,2026-06-16,https://libyaobserver.ly/economy,"The National Oil Corporation (NOC) announced on Monday the signing of three production-sharing agreements under the 2025 licensing round with several leading international oil and gas companies, as part of efforts to expand exploration and development activities and attract investment to support production growth plans.",Economy & Energy,Banking & Finance,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:central bank,91,HIGH,A,unique,story-010,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_observer:https://libyaobserver.ly/economy/noc-signs-3-oil-production-sharing-agreements-international-firms,libya_observer,
Libya Observer,en,Libya Investment Authority announces assets increase to $51.8 billion,,https://libyaobserver.ly/economy/libya-investment-authority-announces-assets-increase-518-billion,2026-06-16,https://libyaobserver.ly/economy,"The Libya Investment Authority (LIA) announced that its financial assets, including cash holdings, increased to $51.8 billion during the first quarter of this year, compared to $50.9 billion at the end of last year, marking a 1.7% increase. The growth was driven by a roughly $600 million rise in the market value of its equity portfolio, as well as $307.7 million in realized returns from dividends and interest on time deposits.",Economy & Energy,Banking & Finance,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:central bank,91,HIGH,A,clustered_cross_source,story-011,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_observer:https://libyaobserver.ly/economy/libya-investment-authority-announces-assets-increase-518-billion,libya_observer,
Al Marsad,ar,الفريق التميمي يبحث مع خوري توصيات الحوار المهيكل وتوحيد المؤسستين الأمنية والعسكرية - صحيفة المرصد الليبية,,https://almarsad.co/2026/06/16/%d8%a7%d9%84%d9%81%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%aa%d9%85%d9%8a%d9%85%d9%8a-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d8%ae%d9%88%d8%b1%d9%8a-%d8%aa%d9%88%d8%b5%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%ad/,2026-06-16,https://almarsad.co/category/libya/,الفريق التميمي يبحث مع خوري توصيات الحوار المهيكل وتوحيد المؤسستين الأمنية والعسكرية ليبيا - بحث الأمين العام للقيادة العامة الفريق أول خيري التميمي، مع نائبة الممثلة الخاصة للأمين العام للأمم المتحدة في ليبيا ستيفاني خوري، آخر المستجدات على الساحة الليبية، بما في ذلك الاختتام الناجح لأعمال الحوار المهيكل. توصيات الحوار المهيكل وتناول اللقاء، بحسب المكتب,Politics,Political Process,in_range,accepted,editorial_score:91; section:Politics; marker:الحوار المهيكل,91,HIGH,C,unique,story-019,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,al_marsad:https://almarsad.co/2026/06/16/%d8%a7%d9%84%d9%81%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%aa%d9%85%d9%8a%d9%85%d9%8a-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d8%ae%d9%88%d8%b1%d9%8a-%d8%aa%d9%88%d8%b5%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%ad/,generic_list,
Libya Review,en,Libya Hosts Trilateral Meeting with Algeria &#038; Tunisia to Tackle Smuggling &#038; Migration,,https://libyareview.com/66263/libya-hosts-trilateral-meeting-with-algeria-tunisia-to-tackle-smuggling-migration/,2026-06-16,https://libyareview.com/category/libya/,"Tripoli hosted a trilateral security meeting on Tuesday between Libya, Algeria, and Tunisia as part of efforts to strengthen cooperation",Migration,Migration Routes & Trafficking,in_range,accepted,editorial_score:91; section:Migration; marker:migration,91,HIGH,C,unique,story-016,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_review:https://libyareview.com/66263/libya-hosts-trilateral-meeting-with-algeria-tunisia-to-tackle-smuggling-migration/,libya_review,
Al Wasat,ar,إعادة تشغيل الوحدة الثانية بمحطة كهرباء الخليج البخارية في سرت,,https://alwasat.ly/news/libya/521727,2026-06-16,https://alwasat.ly/section/libya,الشركة العامة للكهرباء تعلن إعادة تشغيل الوحدة الثانية بمحطة كهرباء الخليج البخارية في سرت.,Economy & Energy,Other Economic News,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:كهرباء,91,HIGH,A,unique,story-002,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,al_wasat:https://alwasat.ly/news/libya/521727,al_wasat,
Libya Herald,en,Third “Made in Libya” exhibition to be held in Mauritania in December 2026,,https://libyaherald.com/2026/06/third-made-in-libya-exhibition-to-be-held-in-mauritania-in-december-2026,2026-06-16,https://libyaherald.com/category/libya/,The Libyan Industry Union announced the third Made in Libya exhibition will take place in Mauritania in December 2026 to boost exports and regional partnerships.,Economy & Energy,Infrastructure & Reconstruction,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:export,91,HIGH,A,unique,story-014,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_herald:https://libyaherald.com/2026/06/third-made-in-libya-exhibition-to-be-held-in-mauritania-in-december-2026,libya_herald,
Libya Herald,en,Libyan Business Council Benghazi Hosts Chinese Ambassador,,https://libyaherald.com/2026/06/lbc-benghazi-branch-hosts-chinese-ambassador,2026-06-16,https://libyaherald.com/category/libya/,The Libyan Business Council in Benghazi met with the Chinese Ambassador to discuss the return of Chinese firms to Libya for reconstruction and economic cooperation.,Economy & Energy,Infrastructure & Reconstruction,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:trade,91,HIGH,A,unique,story-013,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_herald:https://libyaherald.com/2026/06/lbc-benghazi-branch-hosts-chinese-ambassador,libya_herald,
Libya Herald,en,"Economy & Policy â¢ 3 days ago CBL source to Libya Herald: All CBL systems are back in operation - Personal Loan limit to rise to US$ 4,000 Read Article â",,https://libyaherald.com/2026/06/cbl-source-to-libya-herald-all-cbl-systems-are-back-in-operation-personal-loan-limit-to-rise-to-us-4000,2026-06-17,https://libyaherald.com/?s=UNSMIL+Libya,"Experience the all-new LibyaHerald. Faster, cleaner, and better.",Economy & Energy,Other Economic News,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:cbl,91,HIGH,A,unique,story-021,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_herald:https://libyaherald.com/2026/06/cbl-source-to-libya-herald-all-cbl-systems-are-back-in-operation-personal-loan-limit-to-rise-to-us-4000,libya_herald,contextual_pass=section_coverage:United Nations
Libya Herald,en,"Business & Investment â¢ 3 days ago Koreaâs KS AUTOTRADING signs investment agreement with, and opens branch in, Misrata Free Zone Read Article â",,https://libyaherald.com/2026/06/koreas-ks-autotrading-signs-investment-agreement-with-and-opens-branch-in-misrata-free-zone,2026-06-17,https://libyaherald.com/?s=UNSMIL+Libya,"Experience the all-new LibyaHerald. Faster, cleaner, and better.",Economy & Energy,Infrastructure & Reconstruction,in_range,accepted,editorial_score:91; section:Economy & Energy; marker:investment,91,HIGH,A,unique,story-022,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_herald:https://libyaherald.com/2026/06/koreas-ks-autotrading-signs-investment-agreement-with-and-opens-branch-in-misrata-free-zone,libya_herald,contextual_pass=section_coverage:United Nations
Libya Review,en,Libyan Investment Authority Assets Rise to $51.8 Billion in First Quarter of 2026,,https://libyareview.com/66255/libyan-investment-authority-assets-rise-to-51-8-billion-in-first-quarter-of-2026/,2026-06-16,https://libyareview.com/,"The Libyan Investment Authority (LIA) reported a rise in its financial assets during the first quarter of 2026, highlighting stronger",Economy & Energy,Banking & Finance,in_range,accepted,editorial_score:89; section:Economy & Energy; marker:investment,89,HIGH,C,clustered_cross_source,story-011,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_review:https://libyareview.com/66255/libyan-investment-authority-assets-rise-to-51-8-billion-in-first-quarter-of-2026/,libya_review,
Libya Al Ahrar,ar,سرت.. كشف جريمة قتل بالحي الصناعي راح ضحيتها إفريقي - ليبيا الأحرار,,https://libyaalahrar.tv/2026/06/16/%d8%b3%d8%b1%d8%aa-%d9%83%d8%b4%d9%81-%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d9%82%d8%aa%d9%84-%d8%a8%d8%a7%d9%84%d8%ad%d9%8a-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d9%8a-%d8%b1%d8%a7%d8%ad-%d8%b6%d8%ad/,2026-06-16,https://libyaalahrar.tv/category/news/,أعلن جهاز البحث الجنائي بالمنطقة الوسطى تمكن فرعه من كشف ملابسات جريمة قتل وقعت بالحي الصناعي في مدينة سرت، عُثر خلالها على جثة شخص من الجنسية الإفريقية،,Military & Security,Crime & Enforcement,in_range,accepted,keyword_match:ليبيا,88,HIGH,A,unique,story-030,approved,promoted_story_splitting_review:narrative_role=statement; marker=إفريقي,,approved,Reliable date inside target window and Libya-relevant; routine_activity_without_pics_marker; promoted during narrative preservation review,yes,libya_al_ahrar:https://libyaalahrar.tv/2026/06/16/%d8%b3%d8%b1%d8%aa-%d9%83%d8%b4%d9%81-%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d9%82%d8%aa%d9%84-%d8%a8%d8%a7%d9%84%d8%ad%d9%8a-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d9%8a-%d8%b1%d8%a7%d8%ad-%d8%b6%d8%ad/,libya_al_ahrar,
Akhbar Libya 24,ar,كمود: مؤتمر بنغازي يعزز الشراكة الآسيوية الأفريقية لمواجهة التحديات - أخبار ليبيا 24,,https://akhbarlibya24.net/2026/06/17/%d9%83%d9%85%d9%88%d8%af-%d9%85%d8%a4%d8%aa%d9%85%d8%b1-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%8a%d8%b9%d8%b2%d8%b2-%d8%a7%d9%84%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a-%d8%a7%d9%84%d8%a2%d8%b3%d9%8a,2026-06-17,https://akhbarlibya24.net/,يوسف كمود يؤكد أن مؤتمر المجلس البرلماني الآسيوي الأفريقي في بنغازي يعزز الشراكة بين القارتين ويدعم التنسيق لمواجهة تحديات الهجرة والتنمية والاستقرار.,Migration,Migration Policy,in_range,accepted,keyword_match:ليبيا,88,HIGH,Tier 2,unique,story-025,approved,review_queue_recovered:url_exact_date; narrative_type=reaction_support; theme=Migration Policy; marker=هجرة,,approved,URL date differs from article metadata date; URL date conflicts with article metadata; needs editorial verification; date recovered during review queue recovery,yes,akhbar_libya_24:https://akhbarlibya24.net/2026/06/17/%d9%83%d9%85%d9%88%d8%af-%d9%85%d8%a4%d8%aa%d9%85%d8%b1-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%8a%d8%b9%d8%b2%d8%b2-%d8%a7%d9%84%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a-%d8%a7%d9%84%d8%a2%d8%b3%d9%8a,generic_list,url_date_conflict:2026-06-17
Tanasuh,ar,نوفا: استمرار احتجاز 10 نشطاء من قافلة الصمود في بنغازي بأمر من صدام حفتر...,,https://tanasuh.tv/12548-3/,2026-06-16,https://tanasuh.tv/?s=UNSMIL+Libya,,Human Rights & Rule of Law,Human Rights,in_range,accepted,keyword_match:بنغازي,84,HIGH,D,unique,story-029,approved,review_queue_recovered:page_metadata; narrative_type=human_rights_item; theme=Human Rights; marker=احتجاز,,approved,Reliable date inside target window and Libya-relevant; missing_article_body; date recovered during review queue recovery,yes,tanasuh:https://tanasuh.tv/12548-3/,generic_list,contextual_pass=section_coverage:United Nations
Akhbar Libya 24,ar,النيابة العامة تأمر بحبس عميد بلدية سابق ومسؤولين بتهم فساد مالي - أخبار ليبيا 24,,https://akhbarlibya24.net/2026/06/17/%d8%a7%d9%84%d9%86%d9%8a%d8%a7%d8%a8%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d8%a9-%d8%aa%d8%a3%d9%85%d8%b1-%d8%a8%d8%ad%d8%a8%d8%b3-%d8%b9%d9%85%d9%8a%d8%af,2026-06-17,https://akhbarlibya24.net/,أمرت النيابة العامة، بحبس عميد سابق لبلدية سوق الخميس-إمسيحل، ورئيس لجنة العطاءات، والمراقب المالي السابق في البلدية، احتياطيا على ذمة التحقيق.,Human Rights & Rule of Law,Human Rights,in_range,accepted,keyword_match:ليبيا,84,HIGH,Tier 2,unique,story-024,approved,review_queue_recovered:url_exact_date; narrative_type=implementation_concern; theme=Human Rights; marker=النائب العام,,approved,URL date differs from article metadata date; URL date conflicts with article metadata; needs editorial verification; date recovered during review queue recovery,yes,akhbar_libya_24:https://akhbarlibya24.net/2026/06/17/%d8%a7%d9%84%d9%86%d9%8a%d8%a7%d8%a8%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d8%a9-%d8%aa%d8%a3%d9%85%d8%b1-%d8%a8%d8%ad%d8%a8%d8%b3-%d8%b9%d9%85%d9%8a%d8%af,generic_list,url_date_conflict:2026-06-17
Libya Review,en,South Korea Orders Deportation of Libyan National Over $62 Million Crypto Scheme,,https://libyareview.com/66265/south-korea-orders-deportation-of-libyan-national-over-62-million-crypto-scheme/,2026-06-16,https://libyareview.com/category/libya/,A South Korean court has upheld a deportation order against a Libyan national convicted of operating an illegal cryptocurrency-based money,Economy & Energy,Infrastructure & Reconstruction,in_range,accepted,editorial_score:89; section:Economy & Energy; marker:banking,89,MEDIUM,C,unique,story-017,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,libya_review:https://libyareview.com/66265/south-korea-orders-deportation-of-libyan-national-over-62-million-crypto-scheme/,libya_review,
Al Marsad,ar,النائب العام: عميد سابق لسوق الخميس مسيحل أجاز صرف 3.5 مليون دينار لأداة تنفيذ يديرها شقيقه - صحيفة المرصد الليبية,,https://almarsad.co/2026/06/16/%d8%a7%d9%84%d9%86%d8%a7%d8%a6%d8%a8-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d8%b9%d9%85%d9%8a%d8%af-%d8%b3%d8%a7%d8%a8%d9%82-%d9%84%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d8%ae%d9%85%d9%8a%d8%b3-%d9%85%d8%b3%d9%8a/,2026-06-16,https://almarsad.co/category/libya/,النيابة تأمر بحبس عميد سابق لسوق الخميس ورئيس لجنة العطاءات والمراقب المالي السابق ليبيا - أمرت النيابة العامة بحبس عميد سابق لبلدية سوق الخميس- إمسيحل، ورئيس لجنة العطاءات، والمراقب المالي السابق في البلدية، احتياطيًا على ذمة التحقيق في وقائع تتعلق بمخالفات مالية وإدارة المال العام. صرف لصالح أداة تنفيذ يديرها شقيقه وكشف بحث تناول انتظام,Human Rights & Rule of Law,Human Rights,in_range,accepted,editorial_score:87; section:Human Rights & Rule of Law; marker:النائب العام,87,MEDIUM,C,unique,story-018,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,al_marsad:https://almarsad.co/2026/06/16/%d8%a7%d9%84%d9%86%d8%a7%d8%a6%d8%a8-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d8%b9%d9%85%d9%8a%d8%af-%d8%b3%d8%a7%d8%a8%d9%82-%d9%84%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d8%ae%d9%85%d9%8a%d8%b3-%d9%85%d8%b3%d9%8a/,generic_list,
RNA Reportage,ar,إعادة الكهرباء إلى مناطق في بنغازي – وكالة ريبورتاج الإخبارية,,https://reportage.ly/إعادة-الكهرباء-إلى-مناطق-في-بنغازي/,2026-06-16,https://reportage.ly/,,Economy & Energy,Other Economic News,in_range,accepted,keyword_match:بنغازي,86,MEDIUM,A,unique,story-028,approved,review_queue_recovered:page_metadata; narrative_type=economy_sub_story; theme=Other Economic News; marker=كهرباء,,approved,Reliable date inside target window and Libya-relevant; missing_article_body; date recovered during review queue recovery,yes,rna_reportage:https://reportage.ly/إعادة-الكهرباء-إلى-مناطق-في-بنغازي/,rna_reportage,
Al Wasat,ar,اجتماع ثلاثي في طرابلس لبحث تأمين الحدود المشتركة بين ليبيا وتونس والجزائر,,https://alwasat.ly/news/libya/521721,2026-06-16,https://alwasat.ly/section/libya,طرابلس تستضيف الاجتماع الثاني لفريق العمل الليبي الجزائري التونسي المكلف بتأمين الحدود المشتركة.,Regional & International,International Relations,in_range,accepted,editorial_score:85; section:Regional & International; marker:تونس,85,MEDIUM,A,clustered_cross_source,story-003,approved,passed_editorial_scoring,,approved,Reliable date inside target window and Libya-relevant,yes,al_wasat:https://alwasat.ly/news/libya/521721,al_wasat,
