source_name,headline,article_url,publication_date,discovery_source,collection_timestamp,audit_status,reason,qa_status,date_status
RNA Reportage,خالد حفتر يبحث مع خوري آخر مستجدات الأوضاع السياسية في ليبيا,https://reportage.ly/خالد-حفتر-يبحث-مع-خوري-آخر-مستجدات-الأو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,الاتحاد الأوروبي يؤكد احترام حق ليبيا السيادي في إدارة الهجرة,https://reportage.ly/الاتحاد-الأوروبي-يؤكد-احترام-حق-ليبيا/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,عقيلة صالح يبحث مع خوري آخر تطورات الأوضاع في ليبيا,https://reportage.ly/عقيلة-صالح-يبحث-مع-خوري-آخر-تطورات-الأو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,خلال اجتماع مع صدام حفتر.. ماكرون يؤكد أهمية دعم المسارات التي تسهم في ترسيخ الاستقرار في ليبيا,https://reportage.ly/خلال-اجتماع-مع-صدام-حفتر-ماكرون-يؤكد-أ/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,منهم الصين والفاتيكان.. المنفي يتسلم أوراق اعتماد 8 سفراء جدد لدى ليبيا,https://reportage.ly/منهم-الصين-والفاتيكان-المنفي-يتسلم-أو/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,عمر رحومة: ليبيا أمام خيارين والخروج من دوامة المراحل الانتقالية بات ضرورة وطنية,https://reportage.ly/عمر-رحومة-ليبيا-أمام-خيارين-والخروج-من/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,هاتف ليبيا تعلن توقف في خدمة الهاتف الثابت اللاسلكي,https://reportage.ly/هاتف-ليبيا-تعلن-توقف-في-خدمة-الهاتف-الث/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,“تبو ليبيا” يعلن ترحيبه بصدور مخرجات الحوار المهيكل,https://reportage.ly/تبو-ليبيا-يعلن-ترحيبه-بصدور-مخرجات-ال/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
RNA Reportage,محادثات مصرية يونانية حول تطورات الوضع في ليبيا,https://reportage.ly/محادثات-مصرية-يونانية-حول-تطورات-الوض/,,https://reportage.ly/?s=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-17T10:47:22Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Fears Becoming Permanent Migrant Hub,https://libyareview.com/66245/libya-fears-becoming-permanent-migrant-hub/,,https://libyareview.com/category/libya/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Central Bank Cyberattack Explained: What Happened and What Comes Next,https://libyareview.com/66242/libya-central-bank-cyberattack-explained-what-happened-and-what-comes-next/,,https://libyareview.com/category/libya/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya’s NOC Signs Major Oil & Gas Agreements With Global Firms,https://libyareview.com/66239/libyas-noc-signs-major-oil-gas-agreements-with-global-firms/,,https://libyareview.com/category/libya/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Deports Irregular Migrants From 7 Countries,https://libyareview.com/66237/libya-deports-irregular-migrants-from-7-countries/,,https://libyareview.com/category/libya/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libyan Investment Authority Assets Rise to $51.8 Billion in First Quarter of 2026,https://libyareview.com/66255/libyan-investment-authority-assets-rise-to-51-8-billion-in-first-quarter-of-2026/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Introduces New Controls on Grain Imports to Strengthen Food Security,https://libyareview.com/65968/libya-introduces-new-controls-on-grain-imports-to-strengthen-food-security/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Central Bank Reports Strong Oil Revenues and Economic Growth in Libya,https://libyareview.com/65908/central-bank-reports-strong-oil-revenues-and-economic-growth-in-libya/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya and Turkey Discuss Expanding Economic Cooperation,https://libyareview.com/65755/libya-and-turkey-discuss-expanding-economic-cooperation/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya and Turkey Expand Economic Cooperation in Benghazi,https://libyareview.com/65413/libya-and-turkey-expand-economic-cooperation-in-benghazi/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Greece Rescues 80 Migrants from Libya Route,https://libyareview.com/65957/greece-rescues-80-migrants-from-libya-route/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Municipal Theatre in Libya’s Sebha Reopened,https://libyareview.com/17037/municipal-theatre-in-libyas-sebha-reopened/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Italian Embassy in Libya Inaugurates Archeology Exhibition,https://libyareview.com/16812/italian-embassy-in-libya-inaugurates-archeology-exhibition/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Celebrates 22nd Anniversary of Shahat Culture House,https://libyareview.com/16375/libya-celebrates-22nd-anniversary-of-shahat-culture-house/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Elects First Woman President of a Sports Club,https://libyareview.com/65947/libya-elects-first-woman-president-of-a-sports-club/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libya Selected to Stage Arab Clubs Mini Football Championship,https://libyareview.com/65917/libya-selected-to-stage-arab-clubs-mini-football-championship/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Aliou Cisse Quits as Libya Coach in Unexpected Move,https://libyareview.com/64587/aliou-cisse-quits-as-libya-coach-in-unexpected-move/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Egypt Comeback Deepens Libya’s U17 Qualifying Woes,https://libyareview.com/64449/egypt-comeback-deepens-libyas-u17-qualifying-woes/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Review,Libyan Football Federation Warns Against Match Manipulation,https://libyareview.com/64152/libyan-football-federation-warns-against-match-manipulation/,,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,missing_date,needs_review,missing_date
Address Libya,اختيار بنغازي مقرا دائما للمجلس البرلماني الآسيوي الأفريقي,https://www.addresslibya.com/2026/%d8%a7%d8%ae%d8%aa%d9%8a%d8%a7%d8%b1-%d8%a8%d9%86%d8%ba%d8%a7%d8%b2%d9%8a-%d9%85%d9%82%d8%b1%d8%a7-%d8%af%d8%a7%d8%a6%d9%85%d8%a7-%d9%84%d9%84%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%a8%d8%b1%d9%84/,,https://www.addresslibya.com/,2026-06-17T10:47:59Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,Sirte Free Zone Inaugurates First Direct Shipping Line to Its Port,https://libyaupdate.com/sirte-free-zone-inaugurates-first-direct-shipping-line-to-its-port/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,"Marshal Haftar Inaugurates Landmark Project for 20,000 Housing Units in Western Benghazi",https://libyaupdate.com/marshal-haftar-inaugurates-landmark-project-for-20000-housing-units-in-western-benghazi/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,"70,000 migrants intercepted by Tunisia in 2023: official",https://libyaupdate.com/70000-migrants-intercepted-by-tunisia-in-2023-official/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,US sends Tunisia 4 Beechcraft T-6C trainer aircraft to mentor borders with Libya,https://libyaupdate.com/us-sends-tunisia-4-beechcraft-t-6c-trainer-aircraft-to-mentor-borders-with-libya/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,"Libya benefits from rising oil prices, exports 43 million barrels in one month",https://libyaupdate.com/libya-benefits-from-rising-oil-prices-exports-43-million-barrels-in-one-month/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,Expected increase in Italy’s energy bill to €58 billion by 2026,https://libyaupdate.com/expected-increase-in-italys-energy-bill-to-e58-billion-by-2026/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Libya Update,National Oil Corporation Signs Memorandum of Understanding with PMI to Enhance Training and Implement Project Management Standards,https://libyaupdate.com/national-oil-corporation-signs-memorandum-of-understanding-with-pmi-to-enhance-training-and-implement-project-management-standards/,,https://libyaupdate.com/,2026-06-17T10:48:34Z,not_in_final_report,missing_date,needs_review,missing_date
Fawasel Media,تعداد سكان ليبيا 8.7 ملايين .. هل العدد حقيقي؟,https://fawaselmedia.com/%d8%aa%d8%b9%d8%af%d8%a7%d8%af-%d8%b3%d9%83%d8%a7%d9%86-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-8-7-%d9%85%d9%84%d8%a7%d9%8a%d9%8a%d9%86-%d9%87%d9%84-%d8%a7%d9%84%d8%b9%d8%af%d8%af-%d8%ad%d9%82%d9%8a%d9%82/,,https://fawaselmedia.com/,2026-06-17T10:49:16Z,not_in_final_report,missing_date,needs_review,missing_date
Fawasel Media,تعرف على حوض غدامس الغني بالنفط والغاز والموارد الطبيعية,https://fawaselmedia.com/%d8%aa%d8%b9%d8%b1%d9%81-%d8%b9%d9%84%d9%89-%d8%ad%d9%88%d8%b6-%d8%ba%d8%af%d8%a7%d9%85%d8%b3-%d8%a7%d9%84%d8%ba%d9%86%d9%8a-%d8%a8%d8%a7%d9%84%d9%86%d9%81%d8%b7-%d9%88%d8%a7%d9%84%d8%ba%d8%a7%d8%b2/,,https://fawaselmedia.com/,2026-06-17T10:49:16Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,نجل الدبيبة: قررت الاستقالة من إدارة نادي الاتحاد والعودة إلى موقعي بين الجماهير,https://alsaaa24.net/news/ngl-aldbyb-krrt-alastkal-mn-adar-nady-alathad-oalaaod-al-mokaay-byn-algmahyr,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,صفقة مدوية.. رسميا: هداف الكالتشيو ينتقل إلى الدوري السعودي,https://alsaaa24.net/news/sfk-mdoy-rsmya-hdaf-alkaltshyo-yntkl-al-aldory-alsaaody,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,يوفنتوس يزاحم الهلال على نجم ليفربول,https://alsaaa24.net/news/yofntos-yzahm-alhlal-aal-ngm-lyfrbol,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,في ذكرى معركة الكرامة بقيادة المشير اركان حرب خليفة حفتر. نفتح تفاصيل الانتصار على الارهاب,https://alsaaa24.net/videos/ذكرى معركة الكرامة بقيادة المشير اركان حرب خليفة حفتر,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,https://alsaaa24.net/videos/تحرير مديرية أمن أجدابيا، أكثر من 100 مهاجر غير شرعي محتجزين داخل مزرعة,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,"""الكتيبة 87 تدخل سريع"" تعلن فتح باب التجنيد لمن يرغب في الالتحاق بصفوفها",https://alsaaa24.net/videos/الكتيبة 87 تدخل سريع  تعلن فتح باب التجنيد لمن يرغب في الالتحاق بصفوفها,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,مؤشر عالمي صادم.. طرابلس آخر مدن العالم قابلية للعيش,https://alsaaa24.net/videos/مؤشر عالمي صادم.. طرابلس آخر مدن العالم قابلية للعيش,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,الرئيس الجزائري: ليس لدينا فائدة في تأزيم الأمور في ليبيا,https://alsaaa24.net/videos/الرئيس الجزائري: ليس لدينا فائدة في تأزيم الأمور في ليبيا,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Saaa 24,اللواء عادل عبدالعزيز يكشف عن ضبط كمية كبيرة من مادة الحشيش المخدرة,https://alsaaa24.net/videos/اللواء عادل عبدالعزيز يكشف عن ضبط كمية كبيرة من مادة الحشيش المخدرة,,https://alsaaa24.net/,2026-06-17T10:49:44Z,not_in_final_report,missing_date,needs_review,missing_date
Al Ain,مسؤول بالأمم المتحدة يحذر: الاتفاقيات الدولية وحدها لن تنقذ المحيطات (حوار),https://al-ain.com/article/protecting-oceans-funding-climate-interview,,https://al-ain.com/,2026-06-17T10:51:04Z,not_in_final_report,missing_date,needs_review,missing_date
Al Jazeera Arabic - Libya,أين تذهب أرباح الأصول الروسية والإيرانية والليبية المجمدة؟,https://www.aljazeera.net/ebusiness/2026/6/12/frozen-assets-financial-weapon,2026-06-11,https://www.aljazeera.net/where/mideast/arab/libya/,2026-06-17T10:53:07Z,not_in_final_report,date_conflict,needs_review,date_conflict
RNA Reportage,حكومة الوحدة تبحث إنشاء عدد من الملاعب الرياضية الحديثة بمواصفات عالمية,https://reportage.ly/حكومة-الوحدة-تبحث-إنشاء-عدد-من-الملاعب/,2026-06-01,https://reportage.ly/,2026-06-17T10:47:22Z,not_in_final_report,missing_article_body,needs_review,in_range
Address Libya,وزارة الصحة تُسيّر قافلة طبية لتقديم الرعاية لكبار السن في منازلهم بتهالة,https://www.addresslibya.com/2026/%d9%88%d8%b2%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%aa%d9%8f%d8%b3%d9%8a%d9%91%d8%b1-%d9%82%d8%a7%d9%81%d9%84%d8%a9-%d8%b7%d8%a8%d9%8a%d8%a9-%d9%84%d8%aa%d9%82%d8%af%d9%8a%d9%85-%d8%a7/,2026-06-01,https://www.addresslibya.com/,2026-06-17T10:47:59Z,not_in_final_report,missing_article_body,needs_review,in_range
Libya Observer,Ministry of Marine Wealth calls for strict compliance with seasonal fishing ban,https://libyaobserver.ly/inbrief/ministry-marine-wealth-calls-strict-compliance-seasonal-fishing-ban,2026-06-01,https://libyaobserver.ly/economy,2026-06-17T10:45:49Z,not_in_final_report,weather_or_daily_bulletin,rejected,in_range
Al Jazeera Arabic - Libya,انتصار شنيب أول امرأة تقود ناديا رياضيا في تاريخ ليبيا,https://www.aljazeera.net/sport/2026/6/1/انتصار-شنيب-أول-امرأة-تقود-ناديا,2026-06-01,https://www.aljazeera.net/where/mideast/arab/libya/,2026-06-17T10:53:07Z,not_in_final_report,sports_or_entertainment,rejected,in_range
Libya Review,Benghazi Set to Host 1st Annual Arab Media Conference,https://libyareview.com/58013/benghazi-set-to-host-1st-annual-arab-media-conference/,2026-06-01,https://libyareview.com/,2026-06-17T10:47:37Z,not_in_final_report,not_selected_for_final_report,approved,in_range
